"gene","nes","pval"
"AEBP1",-0.18322345713851,0.854622689774212
"THAP6",-0.183185801829799,0.854652234363548
"ZNF561",-0.183152700220099,0.854678206260648
"CGGBP1",-0.182316107397406,0.855334658649114
"ZNF607",-0.180966629901207,0.856393768993806
"PRDM4",-0.180262282260422,0.856946664971667
"ZNF611",-0.179664129962289,0.857416255292051
"RELA",-0.17901079160239,0.85792922809341
"ZNF253",-0.17881058737327,0.858086431746697
"CXXC1",0.176948051008561,0.859549194840355
"SIX4",-0.176888098153093,0.859596287500618
"STAT2",0.176120474685219,0.860199295871519
"RBAK",-0.174389535732591,0.861559337592385
"FOXK2",-0.174217525612806,0.861694512708842
"ZBTB49",-0.172816509560304,0.862795659545542
"ARID5B",-0.17230049143665,0.863201298020348
"ZNF138",-0.172119043276437,0.863343941809592
"ZNF740",-0.172010445068592,0.863429317415407
"ZNF486",-0.171668615749332,0.863698060480962
"BBX",-0.17118263073107,0.864080164572512
"ARNTL",-0.168775801795199,0.865972992621327
"SNAI3",-0.167088598727765,0.867300336800897
"ZNF781",0.166949300977221,0.867409940893396
"L3MBTL3",-0.166095316014702,0.868081940236864
"GMEB1",-0.165432044140445,0.868603933563509
"PRMT3",-0.165310553448397,0.868699552651443
"ZNF140",0.164607552241617,0.86925288648195
"PLAGL1",-0.164254586350234,0.869530730892107
"ZSCAN9",-0.163210653098671,0.870352578716052
"ZNF543",0.16232886260191,0.871046887027426
"ZNF677",-0.162063646580979,0.871255733520507
"ZNF703",-0.161906405172517,0.871379558774533
"ZNF432",-0.160922066082385,0.872154782582228
"NFE2L2",-0.160901434352556,0.872171032575999
"ZSCAN12",0.160799913596167,0.872250993290977
"CHCHD3",-0.160239576126436,0.872692354923193
"MBD4",-0.160011800772728,0.872871778323871
"CREB3L2",-0.15806322748397,0.874406976512321
"ZNF630",-0.157999506562861,0.874457187537679
"ZNF76",0.157995851684296,0.874460067536493
"IKZF5",0.157978372196464,0.874473841178319
"FBXL19",0.157804328003063,0.874610988139321
"DNTTIP1",-0.156921075632129,0.875307049679524
"ETV5",-0.15656531671055,0.875587438628382
"ZNF619",-0.156318543647216,0.875781940298256
"ZNF830",-0.155806834449265,0.876185283310198
"BRF2",-0.155118586292547,0.876727829794308
"SKI",0.154435235075599,0.877266573326746
"TFDP1",-0.154205681345329,0.877447562708323
"ZNF850",-0.152730323492137,0.878610946612932
"HES1",0.152580902518405,0.878728786218814
"KDM2A",-0.151657691177643,0.879456928632524
"RREB1",-0.151619286577057,0.879487220788218
"ZNF566",-0.148547279357073,0.881910876276037
"PPARA",-0.148403012045042,0.882024723126059
"ZNF300",-0.148194162316226,0.882189538747383
"SRF",0.148114715314291,0.882252236395401
"ZNF302",-0.146210811988638,0.883754970553328
"ZNF16",-0.145092207535039,0.884638070672093
"RUNX1",-0.144873409747914,0.884810820867674
"ZNF605",0.142709556688839,0.886519568831074
"NFATC1",-0.141795244080309,0.88724174078651
"ZNF7",-0.141697036064576,0.887319316196972
"MZF1",0.140554863509814,0.88822160784692
"SPEN",-0.1398235146213,0.888799433822312
"ARID2",-0.139738935472073,0.888866262147793
"ZNF550",-0.138211426736359,0.890073324539749
"MESP1",-0.138032017333114,0.890215113563451
"ZBTB39",0.138023832484993,0.89022158221356
"SNAPC2",-0.13797401389881,0.890260955001914
"RARA",0.137771294149411,0.890421171929069
"ZNF227",-0.136770558929419,0.891212155487388
"PRDM8",-0.136169481735538,0.891687300462411
"ZBED4",-0.135535104058513,0.89218881128636
"ZNF548",0.134503449215419,0.89300448379505
"BAZ2B",0.134212927644356,0.893234203619313
"IRF2",-0.133943054119709,0.893447604744725
"TGIF1",0.133766234837601,0.893587427882044
"SP140L",-0.133479169180692,0.893814437432718
"SCMH1",-0.133282078516122,0.893970300414512
"YBX3",-0.131505284262684,0.895375606641315
"ZNF587B",0.130117564152723,0.896473414072205
"MBD1",-0.127464728305793,0.898572588164627
"TCF4",-0.126669920131996,0.899201654280426
"ZNF665",-0.126290787186793,0.899501748630064
"TBP",-0.124955723944866,0.900558602699264
"ZNF48",-0.124947756712021,0.900564910199347
"THAP2",0.124521546277009,0.90090234168238
"ZNF45",0.124214726226163,0.901145262697288
"ZFP91",-0.124027758373405,0.901293296744527
"BATF3",0.123474298603654,0.90173152527895
"ZFP62",-0.123260253819557,0.901901013624674
"GATAD2B",-0.122947346305289,0.902148793074642
"ARID3B",-0.121848298222061,0.903019162448831
"RXRA",0.1214047055438,0.903370489966217
"ZNF829",-0.120569102136049,0.904032343187423
"ZNF383",-0.120037956286155,0.904453080559596
"CXXC5",-0.118697150823096,0.905515293904421
"L3MBTL4",0.118431090637481,0.905726092354481
"PCGF6",0.117836948582338,0.906196852750103
"ZNF691",0.117538434719017,0.906433388609633
"NAIF1",0.116654516331822,0.90713383480866
"CREB3",-0.114634166254722,0.908735097459195
"TBX19",0.114138141104687,0.909128287544405
"NFATC3",-0.113889729550602,0.909325207222286
"SKIL",0.113299800785742,0.909792875174269
"ZNF544",-0.112426721682461,0.910485068798807
"HBP1",-0.111231834618907,0.911432507886313
"ZNF557",-0.111180480551319,0.911473229923036
"TIGD3",-0.110318525479937,0.912156765727305
"ZNF576",0.11015216165201,0.912288700790393
"TGIF2",0.110064150494418,0.912358499138353
"ZNF827",0.11003709902426,0.912379952780559
"PRDM10",0.109124371586809,0.913103844588886
"AKAP8",0.108952081471223,0.913240497436806
"POU2F2",-0.107684110916944,0.914246273866142
"ZNF66",-0.107326149785946,0.914530239826598
"ZSCAN21",-0.106720959505146,0.915010354286663
"MAFK",-0.104042201188685,0.917135858572817
"MAF",0.103787539989186,0.917337954713237
"CC2D1A",-0.102072950396906,0.918698771306336
"NKX3-1",0.10147035870307,0.919177086415873
"TCFL5",-0.101271278516507,0.919335115377142
"ZBTB16",0.100282039144221,0.92012041629291
"TIGD1",-0.0998681379621035,0.920449012079564
"ARNT",-0.0996746434201757,0.920602631889846
"ZNF496",0.0994120243059273,0.920811136041808
"ZNF480",0.0993566659171435,0.920855088046221
"GLYR1",-0.0993493604232886,0.920860888289056
"ZNF600",0.0991209280962946,0.921042255695331
"NFIC",-0.0991164003199731,0.921045850635447
"ZFP14",-0.0987752853207034,0.921316691968991
"ZNF540",-0.0986957138650713,0.921379872091132
"ZNF598",-0.0982012856980701,0.921772461561146
"ELF3",-0.0980145203592984,0.921920763307005
"CREB3L4",0.0962540390351637,0.923318813066572
"ZBTB25",-0.0955848295607188,0.923850314283191
"TFE3",-0.0948380253025125,0.924443483152691
"ZNF277",-0.0947195476164796,0.924537591032045
"ZNF581",-0.0942759799712315,0.924889930124099
"ATF7",-0.0942137571914017,0.924939356725417
"ZNF574",0.0940946061540515,0.925034005038193
"ZFP30",0.0939522519740642,0.925147086292091
"NR1H2",0.0934623692701926,0.925536243770303
"GABPA",-0.0933316780692414,0.925640066449944
"ZBED5",0.0921748401161061,0.926559127607546
"ZNF597",0.0917908503897341,0.92686421370312
"ZNF69",-0.0916763656923434,0.926955175743991
"ZNF692",-0.090802495775575,0.92764952690406
"KLF16",-0.0906396648089036,0.92777891367429
"ZNF81",-0.0887567495431794,0.929275230839156
"ELF4",-0.0882679322810322,0.929663725778205
"THAP4",-0.0881651023242336,0.929745453584401
"ZNF580",-0.0879932657788621,0.929882028511727
"ZNF155",0.086833969270527,0.930803486018848
"ZNF326",-0.0867252383609275,0.930889914685238
"VDR",-0.0864344890315721,0.931121031226806
"ZNF800",-0.0850303211323799,0.932237285217105
"ZNF513",0.0848381834878406,0.93239003691997
"ZNF75D",0.0846287223738076,0.932556563822886
"ZNF200",0.0840763967311072,0.932995690865595
"CREB5",0.0838338396995975,0.933188542522866
"ZNF394",0.0836584142224466,0.933328021830837
"TET1",-0.0834065124212538,0.933528310393954
"DLX2",0.0829092888419609,0.933923668045261
"E2F4",-0.0825072760681186,0.934243332598395
"ZNF107",-0.0824804275686515,0.93426468183458
"ZNF524",-0.0824171608318721,0.93431499010327
"ZNF333",-0.0818761605433984,0.934745191907338
"ZNF687",0.0815194014354876,0.935028896112605
"HOXA7",-0.0814356463117959,0.935095501582242
"ZNF419",-0.0813639416006016,0.935152524436331
"ZXDC",-0.0811863168219865,0.93529378118722
"ZNF195",-0.080969559386137,0.935466161085232
"TFAP2E",0.0809362294101739,0.935492667562621
"ZNF32",0.080908382448031,0.935514813594188
"ZNF707",-0.0807214793262189,0.935663454524938
"ZNF573",0.0807139473303462,0.935669444642483
"USF3",0.0800745347824922,0.936177975996948
"CLOCK",-0.0795380236200186,0.936604688922783
"MTERF3",0.0795297919908687,0.936611236072347
"ZNF431",-0.0793281852987761,0.936771588312125
"LIN54",-0.0787663291580453,0.937218486249099
"ZBTB10",0.0781451209377314,0.937712615589269
"CEBPD",-0.0776315899152713,0.938121113083322
"ZNF346",-0.0776298229186123,0.938122518700792
"ZNF174",0.0774706827610731,0.938249112930954
"ZNF101",0.076793117502707,0.938788126008789
"ZNF589",-0.0766147329172134,0.938930038230882
"AHR",0.0764073366564883,0.93909503286332
"THYN1",0.0761074429788905,0.939333618677313
"ZNF511",0.0758738605893819,0.939519453125944
"ZNF322",0.0741177506483926,0.940916691133399
"ZNF506",0.0741152029785353,0.940918718304311
"MNT",-0.0723212496641612,0.942346254188106
"IRF8",-0.0721029280829004,0.942519996019837
"ZNF395",0.0712776788526805,0.943176759732068
"ZNF770",0.0709119645747875,0.943467820995422
"ZNF264",-0.0707470754169412,0.943599053909339
"NFXL1",-0.070707346969736,0.943630673439206
"RFX5",0.0701533527785859,0.944071601889892
"ZNF189",-0.0697363947810267,0.944403473437386
"SAFB2",0.0694741010381215,0.944612247208552
"ZFP37",-0.0694555624105316,0.944627003248678
"ZNF749",0.0691112663661312,0.944901053209394
"LCOR",0.0688527739899562,0.94510681015284
"ZFP1",-0.0687795546990808,0.94516509252817
"SCML4",0.0687362250276679,0.945199582978232
"THAP7",0.0678550562374051,0.945901016174294
"E2F6",-0.0663816840476949,0.947073952048155
"ZNF568",0.0658270267386435,0.947515538671675
"ZKSCAN8",-0.0655539386184109,0.947732961842892
"MTERF2",-0.0648556456728274,0.948288935827117
"ZFP90",-0.064055715050154,0.948925863659179
"MEF2A",0.0640432955595454,0.948935752674125
"STAT5A",-0.0626646048734268,0.950033583193889
"ZNF415",0.062207607332342,0.95039750445017
"ZNF628",-0.0621658974838247,0.950430719807116
"ZNF274",-0.0621092650686393,0.950475818787369
"IRF9",0.0620499422630741,0.950523060418541
"ZNF790",-0.0615816629957959,0.950895980032568
"MTERF4",-0.0614586592602953,0.950993937267624
"ZSCAN29",-0.0614021978282119,0.95103890205072
"STAT6",-0.0609207629670361,0.951422313699641
"NFE2L1",-0.0605136922244952,0.951746511016977
"ARID3A",-0.0604034213772317,0.951834333770216
"ZNF680",-0.0591609620783317,0.952823902902077
"ZSCAN30",0.0579486582881225,0.953789524503618
"BCL6",-0.0578875646766069,0.953838188462702
"ZNF23",-0.0576061602891874,0.954062342622821
"ZNF704",-0.0572250903936716,0.954365891661732
"CREBL2",0.0571378143906667,0.954435414084701
"CREB1",-0.0559549077455013,0.955377729251873
"ZNF184",0.0556944589076144,0.955585213803964
"SOX4",-0.0555033187403549,0.955737486055394
"USF1",0.0534369128658749,0.957383795000075
"FOXA2",-0.0527589947583692,0.95792393341312
"ZNF701",-0.0526929733048287,0.957976537739942
"CAMTA1",-0.0520139052278474,0.958517613642821
"FLYWCH1",0.0510704486255912,0.959269383833366
"E2F2",0.0506994178065535,0.959565040577365
"ZNF684",-0.0500605406151833,0.960074144316952
"ZNF841",-0.0492156763366556,0.960747418495422
"ZNF439",-0.049061675914296,0.960870144797134
"ZNF565",-0.0490337037037427,0.960892436562552
"ZNF146",-0.0490311508844116,0.960894470970672
"TRERF1",0.049030459579581,0.960895021889515
"ZNF341",-0.048166187068287,0.961583797706406
"NFATC2",-0.0467600150917293,0.962704497486961
"ZNF710",0.0463832562918344,0.963004781692334
"TET3",0.0456400087929216,0.963597179976529
"IRF3",-0.0450231475405255,0.964088858590592
"ZNF441",0.0450032086877193,0.964104751384367
"REPIN1",0.0449131180327395,0.964176560718519
"PATZ1",-0.0448571409308971,0.964221179015506
"ZNF234",-0.0435252861511032,0.965282808188539
"E4F1",-0.0434513325383101,0.965341758863292
"NCOA3",-0.043380706062153,0.96539805755305
"ZNF257",0.0428487222784549,0.965822124867617
"ZBTB42",-0.0419731733951701,0.966520083793853
"RFX7",0.0414718781595883,0.966919711537305
"ZNF865",-0.0406547570089955,0.967571130427997
"ELK4",0.0403355358470799,0.967825623311968
"MTF1",-0.0393456148365381,0.968614839371825
"ZNF639",0.0391660077449551,0.968758034721143
"ZNF652",0.0386483447324203,0.969170757540317
"HSF2",0.0385575444565234,0.969243151718003
"ZNF646",-0.0378219939685501,0.969829608265607
"ZNF575",0.0377448433385671,0.9698911216386
"ZNF780A",0.0351942832792704,0.97192482069123
"POU2F1",0.0336324141076403,0.973170274162435
"ATMIN",-0.0332730502614095,0.973456844632244
"ZNF2",0.0323461574690267,0.974196000107889
"ZFP82",-0.0323290660586038,0.974209629952016
"ZBTB2",0.0310915082349213,0.975196561844038
"ZNF280C",0.0286661661395019,0.977130840781198
"TSHZ1",-0.0282898101927078,0.977431007637028
"NCOA2",0.0267014440804148,0.978697861334564
"ZNF585A",-0.0264626987528872,0.978888285255632
"LEF1",-0.025877870631481,0.979354750813074
"KLF10",-0.0257404069071322,0.979464394472775
"MLX",-0.024658797786679,0.980327119681414
"CEBPG",-0.0238356964038849,0.980983666518362
"HOXB3",-0.02304186390807,0.981616879234057
"ZNF879",-0.0222432295620967,0.982253933906415
"ZNF621",0.0221827411610341,0.982302184762365
"ZFP64",0.0219306158260644,0.982503302746387
"RLF",-0.0218685082980308,0.982552845502557
"FOXO1",0.021591562648835,0.982773763995126
"DBP",0.0212142820915534,0.983074721385147
"ZNF275",-0.0183151352143412,0.985387453336978
"USF2",0.0181222152646803,0.985541355642288
"ZNF230",-0.0180200037907516,0.985622895284154
"ZNF485",-0.0170513112397939,0.986395681259816
"ZNF74",-0.0163157251738393,0.986982512336855
"ZNF726",-0.0159596804069469,0.987266557969049
"ZNF335",0.014711352736156,0.988262462165441
"HOXA3",0.014439940538795,0.988478994764324
"SATB1",0.0142229348317936,0.988652122486933
"ZBTB20",-0.0138546894423525,0.988945910843553
"HMG20B",-0.0136294804272303,0.989125584673249
"JRKL",-0.0135536663875767,0.98918606993796
"TBPL1",0.013185983035109,0.989479412587511
"ZSCAN18",0.0122681092018492,0.990211710611752
"RORB",0.0122140535981285,0.990254837512104
"ETV3",-0.0117601338942476,0.990616987012925
"ZNF236",-0.011616960497711,0.990731215052136
"ZGPAT",-0.0113177651135836,0.990969922733309
"ZNF671",0.0108012222897904,0.991382039068586
"ZNF410",-0.0101640622993652,0.991890391248001
"RFX2",-0.00984691007351997,0.992143429445254
"ZNF853",-0.00839497712655358,0.99330185603852
"HIF1A",0.00835858740152375,0.993330889819617
"NFYB",-0.00825500112131849,0.993413536861777
"ZNF816",0.00750744360892008,0.994009982921331
"ZNF766",-0.00705949894524396,0.994367381569646
"HINFP",-0.00554697227031278,0.995574179162602
"MEF2D",-0.00516046500313117,0.995882562922278
"PURB",0.00472184576304586,0.996232526167003
"SETDB2",-0.00329505522281202,0.997370931068197
"ZNF549",0.00290382811512914,0.997683083635837
"ZNF235",0.00231713659002537,0.998151194143958
"ZNF512",0.00158957218125829,0.998731705432401
"ZNF267",0.000213545675070175,0.99982961520413
"ZNF141",-0.000107704857707934,0.999914063957077
