"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.4159390602139e-22,1.75853063585549,0.1,0.009,7.63051654193536e-18,"5","COQ3"
6.03613695916864e-22,1.3333502566416,0.162,0.023,8.50431336177269e-18,"5","NUP188"
6.71909636126326e-22,1.73177613700238,0.123,0.014,9.4665348633838e-18,"5","CEP128"
9.29738632453312e-22,1.44635045164513,0.131,0.016,1.30990875926347e-17,"5","CCHCR1"
1.78422843160652e-21,1.3889092902214,0.138,0.018,2.51379943729043e-17,"5","WRAP53"
1.88769121066015e-21,1.38150997633719,0.154,0.022,2.65956814669909e-17,"5","ZNF714"
1.99709631242133e-21,1.16865013740627,0.138,0.018,2.81370899457041e-17,"5","GSTZ1"
2.15898498289282e-21,1.30875857215453,0.154,0.022,3.0417939423977e-17,"5","CCDC88A"
2.71035005047867e-21,1.0525122633199,0.208,0.037,3.81861218611939e-17,"5","GOT1"
2.81737972756032e-21,1.39004976405153,0.131,0.016,3.96940629815973e-17,"5","NCOA5"
3.0696546950305e-21,1.26086572139172,0.185,0.03,4.32483649982847e-17,"5","SFXN4"
3.43771164661427e-21,1.1199232369794,0.215,0.039,4.84339193891485e-17,"5","IFT52"
3.46566891539153e-21,1.01418192629013,0.162,0.024,4.88278093489512e-17,"5","PPP2R1B"
4.67588518145355e-21,1.56210878127447,0.108,0.011,6.5878546321499e-17,"5","RMI1"
4.68504663445271e-21,1.35910824104935,0.385,0.104,6.60076220328042e-17,"5","CDK6"
5.67334643538516e-21,1.11147646771635,0.208,0.037,7.99317779281416e-17,"5","CEP44"
8.26198868914771e-21,1.2973032440981,0.215,0.04,1.16403158641402e-16,"5","FARSB"
8.70345645708207e-21,1.22999643176407,0.508,0.165,1.22622998023829e-16,"5","KPNA2"
9.07765235607414e-21,1.29038500384596,0.185,0.031,1.27895044044728e-16,"5","TUBGCP3"
9.95435681113999e-21,1.03265347940272,0.162,0.024,1.40246933112151e-16,"5","ENO2"
9.98649336617628e-21,1.21185783943481,0.146,0.02,1.40699705036058e-16,"5","TUBGCP5"
1.06908827841853e-20,1.46283146855809,0.138,0.018,1.50623847546387e-16,"5","CCDC51"
1.12391750124345e-20,1.41114794582057,0.146,0.02,1.58348736750189e-16,"5","ABHD11"
1.19986340873411e-20,1.2840588185075,0.185,0.031,1.69048755656549e-16,"5","HSF2"
1.48209237088373e-20,1.99484107176326,0.108,0.012,2.08811994133809e-16,"5","MORN2"
1.93085562733468e-20,1.09377790157412,0.138,0.019,2.72038249335183e-16,"5","KLHL22"
2.13398315879784e-20,1.56031431697368,0.123,0.015,3.00656887243028e-16,"5","ZW10"
2.20982053686482e-20,1.06396873136551,0.231,0.046,3.11341615438884e-16,"5","COG4"
2.27244555707535e-20,1.18345226650024,0.208,0.038,3.20164854536346e-16,"5","GEMIN6"
2.34142554357325e-20,1.2649367684843,0.162,0.025,3.29883444834035e-16,"5","SFXN5"
2.60578210682591e-20,1.65746889354447,0.1,0.01,3.67128641030702e-16,"5","NLRX1"
2.73870381155836e-20,1.21884697936976,0.177,0.029,3.85855980010458e-16,"5","EXOSC2"
2.8520771357361e-20,1.07396267244209,0.331,0.083,4.01829147653858e-16,"5","STAG1"
2.95850438443914e-20,1.21771477390712,0.146,0.021,4.1682368272363e-16,"5","IFT74"
3.04328908760741e-20,1.04841931216709,0.138,0.019,4.28768999553008e-16,"5","TTI1"
3.40154986020107e-20,1.14452734378837,0.2,0.036,4.79244359803729e-16,"5","SMPD4"
3.66876950117805e-20,1.17241394631204,0.262,0.057,5.16892935020975e-16,"5","TBC1D31"
4.02482627040425e-20,1.23665003922175,0.131,0.017,5.67057773237255e-16,"5","IFT22"
4.69485088152715e-20,1.07614590840772,0.192,0.034,6.6145754069836e-16,"5","MBD3"
4.87604583413689e-20,1.2249867326238,0.162,0.025,6.86986097571546e-16,"5","HMBS"
6.5665623252735e-20,1.03235938806905,0.246,0.052,9.25162966007784e-16,"5","HAUS3"
6.78091085968845e-20,1.2487250686334,0.315,0.079,9.55362531021506e-16,"5","FAM126A"
7.00266736415064e-20,1.06066389467056,0.2,0.036,9.86605804935184e-16,"5","NDUFAF6"
7.13461184642487e-20,1.01147130623661,0.123,0.015,1.0051954630428e-15,"5","ZNF789"
7.81319671139156e-20,1.47367021999272,0.154,0.023,1.10080128466796e-15,"5","NUP155"
8.22703683076839e-20,1.41428261820592,0.169,0.028,1.15910721908696e-15,"5","CHAMP1"
9.9989602799619e-20,2.19865480584935,0.1,0.01,1.40875351384383e-15,"5","ZNF776"
1.11043823315121e-19,1.8966215806621,0.1,0.01,1.56449642668673e-15,"5","IGFBP6"
1.43511025310109e-19,1.04944360103636,0.131,0.017,2.02192683559412e-15,"5","RAD18"
1.44153245010795e-19,1.83945781287863,0.169,0.028,2.03097506895709e-15,"5","WRN"
1.60978849244106e-19,1.66280660285419,0.162,0.026,2.26803100700021e-15,"5","ZDHHC14"
1.69116242304256e-19,1.48423547721673,0.331,0.09,2.38267873782466e-15,"5","IGFBP2"
1.96290201552918e-19,1.43038374411719,0.146,0.021,2.76553264967906e-15,"5","INTS7"
1.98849518897659e-19,1.50663259548612,0.169,0.028,2.80159087174912e-15,"5","TNFSF13B"
4.36557871647762e-19,1.07808415005766,0.169,0.028,6.15066385364531e-15,"5","MROH1"
5.14560555822411e-19,1.28439321543785,0.638,0.295,7.24964367098195e-15,"5","ALDOA"
5.53140111302767e-19,1.09205907742691,0.138,0.02,7.79319102814468e-15,"5","ABCB10"
6.07911536130121e-19,1.46536264281123,0.138,0.02,8.56486563253728e-15,"5","MGLL"
6.72146555628964e-19,1.41141740874906,0.123,0.016,9.46987282225647e-15,"5","HAUS5"
8.40291552110986e-19,1.38962419723948,0.223,0.046,1.18388676776917e-14,"5","HES6"
8.62555609805249e-19,1.41939726684848,0.1,0.011,1.21525459865461e-14,"5","KHDC1"
1.28555379838018e-18,1.05681056775119,0.192,0.036,1.81121674653784e-14,"5","RTP4"
1.42766949381834e-18,-1.83333491267092,0.723,0.774,2.01144354984066e-14,"5","TSC22D3"
1.54245577718467e-18,1.11939087497962,0.192,0.036,2.17316594447548e-14,"5","RITA1"
1.56007998710112e-18,1.08496894368408,0.177,0.031,2.19799669382677e-14,"5","NHLRC2"
1.75711532758914e-18,1.03364031140588,0.138,0.02,2.47559978504035e-14,"5","RNF26"
1.86885345484917e-18,1.08136606693996,0.292,0.073,2.633027632537e-14,"5","SPTBN1"
2.44005713587361e-18,1.05084061614597,0.208,0.042,3.43779649873233e-14,"5","ING2"
2.54719136912159e-18,1.19000002251694,0.238,0.052,3.58873791995541e-14,"5","S100A13"
2.57054750192925e-18,1.33046212402335,0.192,0.037,3.62164437546811e-14,"5","ATP10A"
2.66044370074366e-18,1.70771264290963,0.1,0.011,3.74829912997774e-14,"5","LRP8"
4.07989206891835e-18,1.01857478407104,0.269,0.064,5.74815993589907e-14,"5","RIOK1"
4.5994645452616e-18,1.20019929530332,0.208,0.042,6.48018559781907e-14,"5","ALDH3A2"
4.86886066373761e-18,1.09341442647241,0.385,0.118,6.85973778913991e-14,"5","MX1"
6.27425909738319e-18,2.01288554105756,0.223,0.049,8.83980364230318e-14,"5","IFI27"
6.42508211080126e-18,1.07499012927378,0.285,0.071,9.0522981859079e-14,"5","TBC1D5"
6.81873858382001e-18,1.37025315704109,0.123,0.017,9.60692079074402e-14,"5","SAP130"
7.71863743924615e-18,1.17802570562495,0.154,0.025,1.08747882881539e-13,"5","GBE1"
9.53223793075598e-18,1.36812115422075,0.115,0.015,1.34299700206421e-13,"5","PROSER3"
1.02402408130874e-17,1.59226524988928,0.108,0.013,1.44274752815588e-13,"5","TAF9B"
1.46807113198026e-17,1.37166523477701,0.246,0.057,2.06836541784699e-13,"5","UBASH3B"
1.56542624307576e-17,1.01977549102637,0.146,0.023,2.20552903386944e-13,"5","BIVM"
1.6090656947264e-17,1.07902902028496,0.185,0.035,2.26701265730003e-13,"5","CPSF1"
1.64999382501522e-17,1.23235038977711,0.115,0.015,2.32467630006394e-13,"5","PXMP4"
1.81341133614785e-17,1.37667967465553,0.108,0.014,2.5549152314987e-13,"5","B4GALT6"
2.05611679460145e-17,1.27768712344478,0.162,0.028,2.89686295191398e-13,"5","CCP110"
2.27414884802496e-17,1.51827793870831,0.138,0.022,3.20404831198236e-13,"5","PRKAR2B"
2.91434457835807e-17,1.356745121285,0.162,0.028,4.10602007644868e-13,"5","ATAD3A"
3.12268703785078e-17,1.36114572381508,0.154,0.026,4.39955376762796e-13,"5","PPIL1"
4.31114301309977e-17,1.03218501974524,0.162,0.028,6.07396939115626e-13,"5","BCAT2"
4.40941392010721e-17,1.05701222398586,0.185,0.036,6.21242327203905e-13,"5","DIAPH2"
4.41379320765871e-17,-1.20148397527905,0.838,0.864,6.21859325027036e-13,"5","FTL"
5.79494526447894e-17,1.99945047021177,0.223,0.051,8.16449838312438e-13,"5","SNX9"
6.5323582456673e-17,1.3797194360841,0.262,0.066,9.20343953232066e-13,"5","TESC"
6.90466509955052e-17,1.03768483852225,0.146,0.024,9.72798265875673e-13,"5","FOXRED1"
1.16810545844454e-16,1.17397687187064,0.131,0.02,1.64574378040251e-12,"5","LMO7"
1.21907028849433e-16,1.50814733688152,0.115,0.016,1.71754812945966e-12,"5","GTSF1"
1.22316271117989e-16,1.00460580765455,0.138,0.022,1.72331394378135e-12,"5","WDR12"
1.37864310344588e-16,1.28899024859194,0.115,0.016,1.9423702684449e-12,"5","ZNF273"
1.59747518942354e-16,1.15794642632748,0.1,0.012,2.25068279437883e-12,"5","CEP76"
1.60949949624902e-16,1.13013271648822,0.123,0.018,2.26762384026525e-12,"5","LIN52"
3.21341776958278e-16,-1.61455563766155,0.738,0.777,4.52738429556517e-12,"5","CST7"
3.53911202498757e-16,1.22904684906626,0.123,0.019,4.98625493200499e-12,"5","IBA57"
4.11059789279877e-16,1.19981890161287,0.138,0.023,5.79142137116418e-12,"5","KLHL8"
4.54785659959366e-16,1.22134251678669,0.131,0.021,6.40747516316751e-12,"5","HLCS"
5.32471244463416e-16,1.19431372887154,0.138,0.023,7.50198736324506e-12,"5","SLC7A1"
5.60965470664551e-16,1.15166702228635,0.2,0.043,7.90344251619286e-12,"5","OGG1"
7.34851019534166e-16,1.03585041633557,0.1,0.013,1.03533160142169e-11,"5","DPY19L4"
7.57138011313784e-16,1.03472951751951,0.138,0.023,1.06673174413999e-11,"5","NUP43"
8.20367536601982e-16,1.88124152519485,0.115,0.017,1.15581582231853e-11,"5","MAPK12"
9.91151670454461e-16,1.1619803288229,0.115,0.017,1.39643358850329e-11,"5","CAMSAP1"
1.24150541264666e-15,1.29512812776543,0.208,0.047,1.74915697587788e-11,"5","IFIT3"
1.36163124983625e-15,1.42260086249836,0.154,0.028,1.9184022678943e-11,"5","DUS3L"
1.37297777096363e-15,1.14389879945803,0.431,0.15,1.93438838151065e-11,"5","PLCG2"
1.50152545177325e-15,1.07281361858102,0.146,0.026,2.11549920900334e-11,"5","APOLD1"
1.59181453981337e-15,1.2812676591733,0.115,0.017,2.24270750514306e-11,"5","TOR4A"
2.254479190512e-15,1.00682428864916,0.192,0.042,3.17633573151236e-11,"5","MAPK9"
3.07785414069457e-15,1.12816596933271,0.192,0.042,4.33638869882458e-11,"5","TIAM1"
3.39813565484775e-15,1.6186924335431,0.123,0.02,4.78763332411499e-11,"5","TADA2A"
4.39915294270089e-15,1.18828113696544,0.131,0.022,6.19796658097128e-11,"5","GPX7"
6.83433886026576e-15,1.01414883567398,0.154,0.029,9.62890002022843e-11,"5","XYLT1"
7.80708233388928e-15,1.38633306976408,0.131,0.022,1.09993983002166e-10,"5","LCLAT1"
1.59063101660054e-14,1.08551800696952,0.1,0.014,2.2410400392885e-10,"5","CLECL1"
1.61435085798245e-14,1.34459575230082,0.131,0.023,2.27445892381147e-10,"5","VKORC1L1"
1.66871872191179e-14,1.24772046295442,0.169,0.035,2.35105780730153e-10,"5","USP37"
2.57400711463595e-14,1.46816838546117,0.108,0.016,3.62651862381058e-10,"5","ZNF71"
3.04648947275056e-14,1.01367333781834,0.246,0.066,4.29219901815826e-10,"5","ALYREF"
3.52953310037267e-14,1.34412977160111,0.138,0.026,4.97275918511506e-10,"5","MOV10"
4.60263188443783e-14,1.32033009606131,0.185,0.042,6.48464806198446e-10,"5","FAM102B"
7.59028056761785e-14,1.0670805579636,0.177,0.039,1.06939462917168e-09,"5","AAGAB"
8.16303845136496e-14,1.02853434049869,0.185,0.042,1.15009048741281e-09,"5","FANCA"
9.23890718483971e-14,1.08652851495674,0.115,0.019,1.30166963327207e-09,"5","HAUS4"
1.13525167254025e-13,1.12508042418132,0.108,0.017,1.59945608144196e-09,"5","DHX32"
1.19221067946308e-13,1.29580896677275,0.238,0.065,1.67970562629554e-09,"5","FAF1"
1.30222098539943e-13,-1.05465060239623,0.823,0.835,1.83469914632926e-09,"5","KLRD1"
1.56488410419086e-13,1.32624325460483,0.1,0.015,2.2047652143945e-09,"5","KLC2"
2.83214825175276e-13,1.2280789625428,0.123,0.022,3.99021367189446e-09,"5","TTLL10"
2.94188135091457e-13,1.19327388548829,0.146,0.03,4.14481663530353e-09,"5","CMPK2"
2.95675938901191e-13,1.05126448412283,0.154,0.032,4.16577830317887e-09,"5","TRAP1"
2.98378608443951e-13,1.06591970053931,0.138,0.027,4.20385621436682e-09,"5","NUDT15"
3.39450277812202e-13,1.0033763291996,0.123,0.022,4.78251496409611e-09,"5","GEMIN8"
4.36427191886925e-13,1.32059419163742,0.115,0.02,6.14882270649488e-09,"5","SPECC1L"
5.90033468151502e-13,-1.72929261607143,0.762,0.781,8.3129815327865e-09,"5","JUNB"
7.06530495724146e-13,1.00539302573373,0.1,0.016,9.95430815425749e-09,"5","TMEM164"
9.15192813349116e-13,1.04417479185083,0.131,0.025,1.28941515472757e-08,"5","PPP1R12B"
1.0224212376433e-12,1.25600191495735,0.108,0.018,1.44048928171565e-08,"5","PCK2"
1.1651897725192e-12,1.29353953715306,0.192,0.049,1.6416358705023e-08,"5","CERS6"
1.19679600024441e-12,1.14867123699705,0.115,0.02,1.68616588474435e-08,"5","ETAA1"
2.55886637134316e-12,1.17882851100258,0.108,0.019,3.60518683058537e-08,"5","SMYD4"
3.28762310463703e-12,1.31445592456392,0.1,0.016,4.63193219212312e-08,"5","TMED8"
3.56598975246962e-12,1.10509214297226,0.169,0.04,5.02412296225444e-08,"5","SLC44A1"
4.6104808449029e-12,1.18734237348028,0.115,0.021,6.49570646238369e-08,"5","HACD1"
5.08335392667125e-12,1.01038784337968,0.146,0.032,7.16193734728713e-08,"5","CEP192"
5.33228299681222e-12,1.23106990160257,0.108,0.019,7.51265351420873e-08,"5","QSER1"
5.63276439352e-12,1.201394255096,0.138,0.029,7.93600175403033e-08,"5","TGDS"
5.72044574105395e-12,-2.33396571222278,0.169,0.452,8.05953600457091e-08,"5","HLA-DPB1"
5.92853623331197e-12,1.01990453644502,0.115,0.021,8.35271469911323e-08,"5","PPAT"
6.11819217736599e-12,-1.25674883194504,0.269,0.61,8.61992095869094e-08,"5","CLIC1"
7.21355948948285e-12,1.13489665564912,0.108,0.019,1.01631839647324e-07,"5","CEP97"
9.61801144668812e-12,1.21915987802782,0.146,0.033,1.35508163272389e-07,"5","TMEM184C"
9.99170773739423e-12,1.13701182850793,0.138,0.03,1.40773170312147e-07,"5","ANO6"
1.00135853627367e-11,1.24852673735354,0.115,0.022,1.41081404175597e-07,"5","SPATA5"
1.00135854425876e-11,1.15415220150009,0.115,0.022,1.41081405300617e-07,"5","IL2RA"
1.02228400978905e-11,1.29358006831645,0.177,0.045,1.4402959413918e-07,"5","TMEM238"
1.42229673018047e-11,1.16673162229332,0.146,0.033,2.00387386315126e-07,"5","IFIT1"
1.49265056050613e-11,1.01635175106988,0.1,0.017,2.10299537469709e-07,"5","TAF5"
1.63592605571442e-11,1.00943898911838,0.138,0.03,2.30485621989605e-07,"5","NUP133"
1.85712153384257e-11,2.30286908677766,0.108,0.02,2.6164985290308e-07,"5","EXT1"
1.96168593944823e-11,1.0226295838407,0.115,0.022,2.76381932008861e-07,"5","LZTR1"
2.94534519411467e-11,1.17724125211771,0.108,0.02,4.14969684398816e-07,"5","LAPTM4B"
3.97908204111422e-11,1.3087576380624,0.1,0.018,5.60612868772582e-07,"5","GPHN"
3.99537626407025e-11,1.49235836009886,0.1,0.018,5.62908561844858e-07,"5","CLEC12A"
4.04232470849869e-11,1.53991259745958,0.208,0.061,5.69523128180381e-07,"5","ENTPD1"
4.48752584166449e-11,1.00564576465442,0.162,0.04,6.3224751583211e-07,"5","PPP1R9A"
5.05280820869675e-11,1.30939607354139,0.115,0.023,7.11890148523285e-07,"5","RAD51B"
9.10217504637928e-11,1.32741042445989,0.1,0.018,1.28240544228438e-06,"5","LIN54"
1.13193785385895e-10,-1.62715724512888,0.238,0.51,1.59478724230188e-06,"5","SLC25A6"
1.31345987753189e-10,1.11404139543464,0.123,0.026,1.85053362145468e-06,"5","ZNF738"
1.36238555916448e-10,1.01902529297347,0.1,0.019,1.91946501430683e-06,"5","TCP11L1"
1.37554319755947e-10,1.06338756377123,0.108,0.021,1.93800281104154e-06,"5","TTL"
2.04624512595445e-10,1.953745038574,0.108,0.022,2.88295475795723e-06,"5","KCNQ5"
2.78294880638224e-10,1.23249047710267,0.185,0.051,3.92089657331194e-06,"5","ABR"
3.2350280722054e-10,-1.58789515177611,0.246,0.509,4.55783105093019e-06,"5","CD99"
3.61573015678886e-10,-1.06602603508754,0.862,0.768,5.09420221789982e-06,"5","S100A6"
6.84219864725236e-10,-3.02629272809038,0.115,0.352,9.63997367411385e-06,"5","HLA-F"
1.18494618044646e-09,1.14043019096791,0.131,0.032,1.66947067363102e-05,"5","LMBR1"
1.44549274523038e-09,1.02914353832827,0.185,0.055,2.03655472875508e-05,"5","PLPP1"
1.83715622438992e-09,-3.70710449260344,0.062,0.297,2.58836940454295e-05,"5","FGFBP2"
2.04552991512819e-09,1.33523416975246,0.215,0.07,2.8819470974241e-05,"5","SMYD3"
2.81241969813417e-09,-1.05356649455038,0.908,0.812,3.96241811270123e-05,"5","ZFP36L2"
2.84876296692354e-09,1.06869263718331,0.138,0.035,4.01362214409857e-05,"5","SNTB1"
3.49849934049058e-09,1.05677964453165,0.108,0.024,4.92903572081718e-05,"5","TET3"
5.43130346337961e-09,-2.67935711253647,0.246,0.429,7.65216344955553e-05,"5","KLRF1"
8.64083913395021e-09,-1.24233084218411,0.831,0.78,0.000121740782558224,"5","CXCR4"
1.08059747616063e-08,-1.34834263356176,0.869,0.727,0.000152245378416272,"5","IER2"
1.36741053167791e-08,-1.29626410901099,0.677,0.711,0.000192654469808101,"5","DUSP2"
1.97538245749271e-08,1.14041255383028,0.115,0.028,0.000278311634436148,"5","ATG7"
3.96618751635196e-08,-2.66318356556999,0.108,0.317,0.000558796159178828,"5","GPSM3"
6.36367853367348e-08,-1.31305360507084,0.238,0.473,0.000896578668609257,"5","PSMB9"
1.21032866268474e-07,1.15126525218727,0.223,0.082,0.00170523205285652,"5","PLCL2"
1.2282182718061e-07,-1.42079965910515,0.692,0.627,0.00173043672314761,"5","PNRC1"
2.48065722805709e-07,-1.7837671701028,0.585,0.575,0.00349499796860963,"5","LITAF"
4.09636318572244e-07,-2.89747429508112,0.169,0.344,0.00577136609236435,"5","KLF2"
5.23120765160901e-07,1.28948149828805,0.2,0.075,0.00737024846035194,"5","SIPA1L1"
6.33391514452321e-07,-1.3201359589835,0.785,0.676,0.00892385304711875,"5","PRF1"
8.78057749655393e-07,-1.35035961426699,0.777,0.682,0.0123709556348948,"5","TXNIP"
1.01132612836193e-06,-2.0745304254857,0.138,0.321,0.0142485738224912,"5","TAPBP"
1.46823428885219e-06,1.17311670990257,0.138,0.045,0.0206859528956385,"5","PACSIN2"
