"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.04189664506652e-28,0.604069519543761,0.372,0.234,5.69462818323422e-24,"2","GLIPR1"
7.06385113388077e-28,1.34695088049296,0.117,0.043,9.95225986252462e-24,"2","NBL1"
7.31945947961729e-28,1.13559260674573,0.172,0.081,1.03123864608328e-23,"2","BCAS4"
1.83163094582754e-27,1.28705382912564,0.138,0.057,2.58058483957642e-23,"2","EPS8L2"
2.29756979529563e-27,0.382959039486408,0.847,0.75,3.23704608459202e-23,"2","CXCR4"
3.06847336433991e-27,1.78722017100241,0.107,0.039,4.3231721230185e-23,"2","ADAM28"
4.0878267148036e-27,1.25732702282706,0.124,0.049,5.75933905848679e-23,"2","STRBP"
4.88637193076886e-27,-1.9279200806104,0.051,0.141,6.88440941326025e-23,"2","KLRG1"
6.1286981237558e-27,1.0940480378271,0.159,0.072,8.63472278655955e-23,"2","ARHGAP18"
6.27629329050394e-27,-0.401818003392584,0.832,0.831,8.84266961699101e-23,"2","CALM1"
1.11291015506283e-26,0.652169597330237,0.28,0.161,1.56797911746803e-22,"2","TYMP"
1.68577172299943e-26,1.47387021754695,0.127,0.052,2.3750837805339e-22,"2","IRF4"
1.75310188713719e-26,0.969703130972575,0.213,0.112,2.46994524878759e-22,"2","SLC7A5"
2.20023858936844e-26,0.951996911444179,0.22,0.118,3.0999161485612e-22,"2","NEDD9"
2.30682114017276e-26,0.875818009734842,0.233,0.128,3.2500803043894e-22,"2","MAP4"
2.39600004467097e-26,0.434455823463717,0.644,0.496,3.37572446293692e-22,"2","STK17A"
2.78983400265036e-26,0.524788773531188,0.529,0.388,3.93059712633409e-22,"2","BST2"
3.55456737604504e-26,-0.294069898487571,0.958,0.962,5.00802997610986e-22,"2","EIF1"
4.38636451086502e-26,0.586832284223526,0.476,0.335,6.17994895935772e-22,"2","LEPROTL1"
4.90248814232937e-26,-0.553311902027348,0.349,0.49,6.90711554372785e-22,"2","HLA-DPB1"
5.08069058072239e-26,-0.582094869033514,0.7,0.744,7.15818495917977e-22,"2","IER2"
6.36815577277044e-26,0.591164574837522,0.456,0.318,8.97209466825627e-22,"2","PDCD4"
1.03446342715693e-25,0.992666783940795,0.186,0.093,1.4574555225214e-21,"2","RGS16"
1.0432981136412e-25,-0.445009419008649,0.91,0.905,1.46990271230909e-21,"2","UBB"
1.68400158192691e-25,1.16606778924702,0.175,0.086,2.37258982877682e-21,"2","FAM118A"
2.26792122075455e-25,-1.46378345912164,0.253,0.356,3.19527420792109e-21,"2","HSPA1B"
2.48416539422942e-25,-1.00269002637494,0.155,0.27,3.49994062392984e-21,"2","AHNAK"
2.60123010814006e-25,0.668091840131062,0.31,0.189,3.66487309935854e-21,"2","EML4"
3.08657407222824e-25,0.726544048013272,0.22,0.116,4.34867421036236e-21,"2","ID3"
4.21381888062811e-25,0.553098476618938,0.395,0.256,5.93684942091695e-21,"2","PLP2"
6.19542227840202e-25,-1.50313257702507,0.075,0.169,8.72873044804061e-21,"2","TOB1"
9.35435699494622e-25,0.965036024682959,0.128,0.053,1.31793535701797e-20,"2","KLHL6"
1.01632020379535e-24,1.11126990263409,0.128,0.054,1.43189353512727e-20,"2","SEL1L3"
1.21676397207803e-24,0.46389320605194,0.704,0.576,1.71429876026074e-20,"2","GSTP1"
1.46177060215369e-24,0.501932438491957,0.553,0.411,2.05948860137433e-20,"2","MATK"
1.7932077205057e-24,1.62579090561678,0.106,0.04,2.52645035742048e-20,"2","SERPINE2"
1.81605931273981e-24,1.61421679053921,0.105,0.04,2.55864596571912e-20,"2","SIRPG"
3.08187077272844e-24,0.86957048587359,0.169,0.082,4.3420477316971e-20,"2","RGL4"
3.3208133544556e-24,0.755690033897263,0.279,0.169,4.67869393509249e-20,"2","GSPT1"
3.55732168790254e-24,0.675187925550144,0.355,0.234,5.01191052608589e-20,"2","UBE2L6"
4.51362430573383e-24,0.87161945157453,0.234,0.133,6.35924528434839e-20,"2","EPSTI1"
4.98045443771134e-24,1.0517061444754,0.158,0.075,7.01696225729151e-20,"2","KDM5B"
5.04797921434239e-24,-0.776905146172835,0.379,0.475,7.112097915087e-20,"2","RAP1B"
6.53310403776532e-24,0.584795291233402,0.514,0.381,9.20449027880755e-20,"2","PIK3R1"
8.06600140087069e-24,0.84147651651045,0.226,0.127,1.13641893736867e-19,"2","FASLG"
8.30612751018081e-24,0.942751367101953,0.174,0.087,1.17025030490937e-19,"2","PFKFB3"
8.382129789818e-24,0.462800277467973,0.467,0.328,1.18095826608746e-19,"2","SP100"
1.29661640003468e-23,0.901116737750468,0.228,0.13,1.82680284600886e-19,"2","FAM3C"
1.53745881006835e-23,0.182608565949016,0.984,0.976,2.16612571750529e-19,"2","TPT1"
1.91522536236895e-23,0.929511706561375,0.178,0.091,2.69836101304162e-19,"2","PLEKHO1"
2.5677395727181e-23,0.927290333892056,0.191,0.101,3.61768828400254e-19,"2","ABCB1"
3.65966734049479e-23,0.978060621321251,0.168,0.084,5.15610531602311e-19,"2","CDK6"
5.78887536170198e-23,0.685087845471434,0.381,0.266,8.15594649710192e-19,"2","ALDOA"
6.81215646122702e-23,0.400105612974861,0.619,0.472,9.59764723822275e-19,"2","HMGN1"
1.02672909204441e-22,0.766982740307904,0.233,0.132,1.44655861778137e-18,"2","CAPN12"
1.71312347534124e-22,0.647459303880376,0.289,0.179,2.41361966440828e-18,"2","SLA2"
1.92235182199323e-22,0.803702400835138,0.229,0.132,2.70840148200626e-18,"2","PPP1R14B"
2.38211000383326e-22,-2.03265698662546,0.031,0.101,3.35615478440068e-18,"2","TGFBR3"
2.51003648649708e-22,0.565998400394598,0.275,0.166,3.53639040582574e-18,"2","ETFB"
2.51914413305842e-22,1.07950145946116,0.134,0.061,3.54922216906601e-18,"2","SUPT3H"
5.37826295227744e-22,0.453113297061753,0.44,0.306,7.57743467346369e-18,"2","TSTD1"
8.41140716511065e-22,-0.857830350976662,0.295,0.39,1.18508315549244e-17,"2","CD47"
1.01409871674066e-21,0.640715370400146,0.298,0.19,1.42876368201591e-17,"2","SEMA4D"
1.12116115057227e-21,0.40260442015581,0.574,0.436,1.57960394504127e-17,"2","TSPO"
1.7216835758751e-21,0.780592621984628,0.271,0.169,2.42567999005043e-17,"2","ZBTB1"
2.61572054804312e-21,0.794614236559368,0.189,0.102,3.68528868013795e-17,"2","DENND1B"
2.96466361307798e-21,-0.00632811240234155,0.787,0.938,4.17691456446556e-17,"2","GNLY"
5.38140826941706e-21,-0.717711814743504,0.403,0.488,7.58186611078169e-17,"2","PPP2R5C"
5.628163286584e-21,0.419864747922226,0.594,0.459,7.92951925446819e-17,"2","ACAP1"
1.02207554084618e-20,-1.71230390311359,0.04,0.111,1.44000222949818e-16,"2","PXN"
1.15334395785073e-20,-1.37285126191385,0.391,0.467,1.6249463022159e-16,"2","HSPA1A"
1.39133728074886e-20,1.36700535286193,0.104,0.043,1.96025509484707e-16,"2","FUCA1"
1.71333891214346e-20,0.524902664545545,0.381,0.263,2.41392319331892e-16,"2","NAP1L4"
2.02551240368831e-20,0.919396802467439,0.142,0.069,2.85374442555645e-16,"2","DZIP3"
2.34624750456163e-20,0.766143593544823,0.234,0.14,3.30562810917689e-16,"2","IRF2BP2"
3.65418737792913e-20,1.19970403588737,0.141,0.07,5.14838459676436e-16,"2","SFMBT2"
3.79121833196445e-20,0.673423727095541,0.803,0.753,5.34144750790471e-16,"2","GZMA"
4.15611291655511e-20,-1.27572985458029,0.088,0.174,5.85554748813449e-16,"2","SORL1"
4.84155106184132e-20,0.520423172992879,0.372,0.252,6.82126129102824e-16,"2","GABARAPL1"
1.24262129195316e-19,0.472999696907036,0.34,0.227,1.75072913823281e-15,"2","RHOH"
1.7734667672764e-19,1.1275435918701,0.107,0.046,2.49863732841573e-15,"2","ABCG1"
1.89374015924417e-19,0.414587883567538,0.56,0.435,2.66809051035911e-15,"2","PGK1"
1.96545376437914e-19,0.834521454433018,0.165,0.087,2.76912780863377e-15,"2","NUDT14"
2.18601609713656e-19,0.380041996399827,0.503,0.365,3.0798780792557e-15,"2","GYPC"
2.54580395799071e-19,0.73244619304847,0.214,0.127,3.58678319641311e-15,"2","CXXC5"
4.36825172977196e-19,-1.46893834351604,0.078,0.157,6.15442986207572e-15,"2","SH3BP5"
7.12709145874756e-19,-1.38362263715105,0.056,0.129,1.00413591562294e-14,"2","ADRB2"
7.20563273545003e-19,-0.306706563860909,0.821,0.841,1.01520159609755e-14,"2","KLRD1"
8.10402424293768e-19,0.55036523594045,0.354,0.246,1.14177597558749e-14,"2","DOCK8"
1.0279827380168e-18,0.395948823562621,0.645,0.54,1.44832487959187e-14,"2","PPDPF"
1.6323009172029e-18,-0.862031766168488,0.47,0.53,2.29974876224717e-14,"2","GADD45B"
1.7781308977086e-18,0.455120678739436,0.456,0.333,2.50520862178165e-14,"2","COX5A"
1.9178403813313e-18,0.851663377459284,0.173,0.096,2.70204531325767e-14,"2","MDFIC"
2.5137570361103e-18,0.408543682598543,0.446,0.323,3.54163228817581e-14,"2","CALM3"
2.53235482568378e-18,0.888937093333052,0.138,0.07,3.56783471390588e-14,"2","P2RY10"
2.76101158257177e-18,0.766653182152998,0.151,0.078,3.88998921868537e-14,"2","SPRY2"
2.91350360070171e-18,0.583384100520218,0.267,0.17,4.10483522302864e-14,"2","CCDC69"
3.01938414563104e-18,0.44708301846881,0.317,0.211,4.25401032277958e-14,"2","METTL9"
3.97515228172744e-18,1.06281939995244,0.113,0.052,5.60059204972579e-14,"2","HIP1"
5.22643119890097e-18,0.750232856714944,0.305,0.207,7.36351891613158e-14,"2","CEBPD"
8.8190650068835e-18,0.560155590006453,0.172,0.095,1.24251806881982e-13,"2","LINC00996"
9.42499115048295e-18,0.4047666169851,0.536,0.409,1.32788700319154e-13,"2","IFI16"
1.24547760986176e-17,0.394236818536156,0.478,0.359,1.75475340453423e-13,"2","DDX17"
1.24763966087292e-17,0.843385801306843,0.241,0.154,1.75779951820386e-13,"2","ANKRD28"
1.5874157517069e-17,0.353093173906537,0.532,0.407,2.23651005257986e-13,"2","STK17B"
1.63332041084404e-17,0.539010560539426,0.308,0.209,2.30118512683817e-13,"2","CBLB"
2.48517910659047e-17,0.326252334671548,0.63,0.508,3.50136884327532e-13,"2","LCP1"
2.9888110707367e-17,0.843483002875629,0.301,0.205,4.21093591756093e-13,"2","IFI6"
3.43807765557058e-17,0.414610190414608,0.614,0.506,4.84390760893339e-13,"2","LY6E"
4.64356973037237e-17,0.835993515001167,0.195,0.116,6.54232539312163e-13,"2","BCL2"
4.85069840011007e-17,-0.55927597110212,0.367,0.458,6.83414897591507e-13,"2","GZMM"
5.46271223143583e-17,0.915199824586467,0.157,0.087,7.69641526286994e-13,"2","TSPAN5"
5.49995830189804e-17,0.608525939119832,0.214,0.129,7.74889125154415e-13,"2","SCML4"
6.83560568271598e-17,0.426195401644953,0.402,0.288,9.63068484637855e-13,"2","FKBP1A"
6.99190211354711e-17,0.678805491476508,0.197,0.118,9.85089088777653e-13,"2","TBL1XR1"
9.80614075116713e-17,-0.376714879372372,0.878,0.857,1.38158717043194e-12,"2","FTL"
1.28984921761982e-16,0.340202832917288,0.696,0.576,1.81726856270457e-12,"2","SARAF"
1.63690389797872e-16,-0.633051851971802,0.55,0.599,2.30623390186222e-12,"2","SAT1"
1.6486977484855e-16,0.742607268066484,0.185,0.109,2.32285025784122e-12,"2","DHRS3"
1.75613714816795e-16,0.502418888111605,0.3,0.203,2.47422162805383e-12,"2","LCP2"
1.81637383861601e-16,0.660001301505592,0.194,0.116,2.55908910122609e-12,"2","PARVG"
1.90247996661943e-16,0.544493474958346,0.201,0.12,2.68040402497012e-12,"2","TRAF5"
1.92758880373008e-16,0.445416334305868,0.346,0.239,2.71577986557531e-12,"2","VDAC1"
1.93794560891647e-16,0.49420451664803,0.256,0.164,2.73037156840241e-12,"2","PARP1"
2.06743563870308e-16,-0.436424800256879,0.529,0.596,2.91281007136878e-12,"2","LITAF"
2.15646388346664e-16,0.508477889168267,0.265,0.173,3.03824196541615e-12,"2","SURF4"
2.34571550663116e-16,0.475971081845857,0.336,0.234,3.30487857729264e-12,"2","SLFN5"
2.61192510443769e-16,-1.16878516073515,0.131,0.209,3.67994127964227e-12,"2","ADGRG1"
3.33774633723574e-16,0.828062052279322,0.146,0.079,4.70255081453143e-12,"2","IFI44L"
3.37206779623656e-16,0.861580458220683,0.131,0.068,4.75090631811768e-12,"2","CCDC50"
3.37404196642493e-16,-1.10388890431136,0.095,0.171,4.75368772649609e-12,"2","FCRL6"
3.54934034931082e-16,-1.17528646862239,0.198,0.282,5.00066561814402e-12,"2","LMNA"
3.84095311598415e-16,0.880023286447908,0.1,0.046,5.41151884511007e-12,"2","MAGEH1"
4.1097254170101e-16,0.339693697010209,0.543,0.423,5.79019214002553e-12,"2","ELF1"
4.15709186481815e-16,-1.41278245813372,0.042,0.103,5.85692672834229e-12,"2","TNF"
4.5474802421245e-16,-1.40955334748126,0.083,0.154,6.40694491312921e-12,"2","ICAM2"
4.77052502015356e-16,0.272194676063044,0.799,0.694,6.72119270089435e-12,"2","CORO1A"
5.10425584409902e-16,0.408449912673637,0.299,0.2,7.19138605875111e-12,"2","TMEM14B"
5.69565045283746e-16,0.63874847175361,0.238,0.154,8.0246019230027e-12,"2","HELZ"
5.8127518429402e-16,0.911867034546785,0.119,0.06,8.18958607151845e-12,"2","CTDP1"
6.0963610493585e-16,0.536644665254779,0.308,0.213,8.5891630824412e-12,"2","COMMD7"
6.30091366707641e-16,0.614435268261102,0.226,0.142,8.87735726554395e-12,"2","SAMD9L"
6.72423161968349e-16,0.566690839326956,0.373,0.27,9.47376992897206e-12,"2","FOSL2"
6.74537938394838e-16,0.587525181763089,0.235,0.151,9.50356501404487e-12,"2","NSMCE1"
7.08685189614927e-16,-0.877425322684174,0.195,0.284,9.98466563648471e-12,"2","CCL4L2"
7.33555952543945e-16,-1.78623969070861,0.057,0.12,1.03350698153916e-11,"2","GTF3C1"
7.4624932615038e-16,0.901456256901753,0.119,0.061,1.05139067561327e-11,"2","LGALS9"
8.11731990075368e-16,-0.673633040444597,0.291,0.373,1.14364920081719e-11,"2","HLA-F"
8.75027128043719e-16,0.567547086075163,0.421,0.316,1.2328257207008e-11,"2","FAM177A1"
9.85726870691631e-16,0.793744518566543,0.177,0.104,1.38879058811744e-11,"2","ATXN1"
1.00373921261354e-15,0.67133915590084,0.247,0.162,1.41416817665122e-11,"2","PTP4A1"
1.0076116963461e-15,0.195611512186353,0.636,0.499,1.41962411898203e-11,"2","XCL2"
1.00940991248449e-15,0.910390367776723,0.102,0.048,1.4221576256994e-11,"2","AP1S1"
1.0627570792891e-15,0.572421242660103,0.218,0.137,1.49731844901042e-11,"2","CHST11"
1.23276255437406e-15,-0.414940637809475,0.44,0.533,1.73683916285761e-11,"2","CD99"
1.76288508623891e-15,0.710070620971032,0.155,0.087,2.483728798002e-11,"2","N4BP1"
1.93431334307762e-15,-1.1820341513516,0.091,0.163,2.72525406906206e-11,"2","PRKCB"
2.04654470377179e-15,-0.161482657902979,0.987,0.98,2.88337683314407e-11,"2","HLA-C"
2.34864764048398e-15,0.342704970446572,0.404,0.292,3.30900966067789e-11,"2","SRI"
3.0792355484056e-15,-0.667030212924643,0.346,0.42,4.33833496414865e-11,"2","XBP1"
3.52029623482056e-15,-1.273801687597,0.129,0.202,4.95974536523868e-11,"2","RHOB"
3.60713406674652e-15,0.422196968299056,0.409,0.3,5.08209118663918e-11,"2","VAPA"
3.73116467982033e-15,0.732624169552516,0.144,0.08,5.25683791739887e-11,"2","POLR3K"
4.46798252133066e-15,0.417189005730585,0.315,0.219,6.29494057430277e-11,"2","RAB27A"
6.25341279423716e-15,0.969393038804269,0.143,0.081,8.81043328580074e-11,"2","PPP1R16B"
6.31981770758319e-15,0.699982498549987,0.192,0.118,8.90399116821396e-11,"2","AGO2"
6.74740516898927e-15,-0.886563496133215,0.263,0.336,9.50641914258899e-11,"2","DSTN"
8.93043486761839e-15,0.692640756277062,0.214,0.137,1.25820896849876e-10,"2","STAT1"
9.10567076369826e-15,0.401782013661581,0.317,0.22,1.28289795389745e-10,"2","GADD45GIP1"
9.11193955496918e-15,0.549698809686318,0.244,0.161,1.28378116389961e-10,"2","RAB11FIP1"
9.20163764005268e-15,0.396705000125599,0.511,0.404,1.29641872710702e-10,"2","YPEL5"
1.13308905151703e-14,-1.22265956793919,0.082,0.149,1.59640916468235e-10,"2","LPCAT1"
1.2201057537411e-14,0.514332418123199,0.242,0.159,1.71900699644583e-10,"2","ECHS1"
1.26427747131563e-14,0.740504694660332,0.175,0.106,1.7812405293366e-10,"2","AUTS2"
1.52077655032075e-14,-1.00425315424597,0.565,0.593,2.14262208174691e-10,"2","JUN"
1.5294990906609e-14,-0.260537358758366,0.891,0.891,2.15491126883214e-10,"2","HLA-E"
1.54883432543416e-14,0.363293867708072,0.242,0.156,2.18215268110418e-10,"2","GATA3"
1.5812386734183e-14,0.547690542365377,0.238,0.157,2.22780716697905e-10,"2","PLEKHA2"
1.62419857170976e-14,-0.771299071090899,0.581,0.612,2.28833336768188e-10,"2","DNAJA1"
1.63776939195563e-14,-0.397380177364141,0.619,0.654,2.30745329632628e-10,"2","S100A10"
1.67625043186067e-14,0.898056208366298,0.114,0.058,2.36166923344849e-10,"2","ABHD15"
1.79962074902483e-14,0.297309707312727,0.549,0.432,2.53548567330108e-10,"2","DRAP1"
1.93666248110278e-14,0.453318005831716,0.266,0.179,2.7285637696257e-10,"2","RGS10"
2.2425323913505e-14,0.310822096179781,0.724,0.635,3.15950388617373e-10,"2","HOPX"
2.27217046430509e-14,0.744507338668909,0.134,0.074,3.20126096715945e-10,"2","TMEM156"
2.55534438928999e-14,0.389773945932546,0.396,0.291,3.60022471007067e-10,"2","UBXN4"
2.92231471855099e-14,0.980234492388025,0.142,0.081,4.11724920696649e-10,"2","PDE3B"
2.96461048776302e-14,0.481460567068698,0.221,0.142,4.17683971620931e-10,"2","LPXN"
2.97504656393892e-14,0.809427097002482,0.106,0.053,4.19154310393355e-10,"2","CLN3"
3.88160873839176e-14,-0.89119859887256,0.144,0.22,5.46879855152015e-10,"2","CD300A"
4.37768235952951e-14,0.717105349895203,0.192,0.121,6.16771667634113e-10,"2","MPST"
4.52298274325765e-14,0.948387395618538,0.1,0.049,6.3724303869757e-10,"2","GEM"
4.64120813742451e-14,0.908341446770637,0.131,0.072,6.53899814481739e-10,"2","SKI"
5.18176661607522e-14,0.682021976499694,0.17,0.103,7.30059098538838e-10,"2","OTULIN"
5.20297362240936e-14,0.370781597039618,0.413,0.304,7.33046953661254e-10,"2","PKM"
5.33324904040894e-14,0.536866569481581,0.199,0.124,7.51401457303215e-10,"2","CXCR3"
5.49203352744623e-14,0.532482709368864,0.182,0.111,7.73772603681899e-10,"2","GCHFR"
5.8874171782435e-14,0.757230290665806,0.193,0.122,8.29478206242726e-10,"2","HERC1"
6.29580248523456e-14,0.426022287439556,0.405,0.304,8.87015612144697e-10,"2","ECH1"
6.75140159224457e-14,0.708798156604741,0.16,0.095,9.51204970331338e-10,"2","MSI2"
7.972340657954e-14,0.642104414901971,0.157,0.093,1.12322307529914e-09,"2","ABLIM1"
8.08416139909324e-14,0.959488629185721,0.108,0.055,1.13897749951825e-09,"2","FAM102A"
9.41481330936665e-14,-1.45209479693017,0.065,0.125,1.32645304715667e-09,"2","BPGM"
1.25219363433212e-13,0.336744641054155,0.485,0.38,1.76421561141052e-09,"2","GNAS"
1.28619016780237e-13,-1.22857279098299,0.077,0.139,1.81211332741677e-09,"2","LINC00861"
1.30253965915016e-13,0.677696092887934,0.17,0.104,1.83514812577666e-09,"2","ATP8A1"
1.40234634257201e-13,0.409348727713607,0.366,0.27,1.9757657620497e-09,"2","GLIPR2"
1.69194452487351e-13,-0.889338963369745,0.222,0.294,2.38378064109428e-09,"2","TPST2"
1.7007774540642e-13,0.441577485964739,0.25,0.168,2.39622535503105e-09,"2","ADD1"
1.79881650607868e-13,-1.23459101053577,0.06,0.119,2.53435257541425e-09,"2","F2R"
1.93248413324457e-13,0.380230740677014,0.331,0.237,2.72267689532827e-09,"2","GNPTAB"
2.17818202849191e-13,-0.479179469738844,0.556,0.593,3.06884065994225e-09,"2","FXYD5"
2.43521203532036e-13,0.354799530786066,0.567,0.463,3.43097023656285e-09,"2","TNFAIP3"
2.43660417076828e-13,0.937343195028174,0.116,0.063,3.43293161619542e-09,"2","SCCPDH"
2.51260669794489e-13,0.572769651430327,0.233,0.156,3.54001157673456e-09,"2","LPIN1"
2.56059362108675e-13,0.866590064468321,0.108,0.056,3.60762035274913e-09,"2","CHPT1"
2.72273392710694e-13,0.652777332960944,0.136,0.077,3.83605982990097e-09,"2","RNF130"
2.79315460739602e-13,0.447671195276543,0.375,0.28,3.93527552636026e-09,"2","CNOT6L"
2.79450467545084e-13,-0.284340691060346,0.399,0.47,3.93717763724269e-09,"2","IFITM1"
3.05113321674883e-13,0.492196944313569,0.207,0.132,4.29874158907742e-09,"2","GYG1"
3.13523283653011e-13,0.470869476328718,0.215,0.139,4.41722954338727e-09,"2","TTC1"
3.2342600706888e-13,0.726447170185385,0.152,0.091,4.55674901359346e-09,"2","SNX10"
3.32681131151077e-13,0.867278268055883,0.114,0.061,4.68714445678752e-09,"2","SIPA1L1"
3.70519559119945e-13,0.435257275765288,0.361,0.265,5.2202500684409e-09,"2","MYH9"
3.74856489062763e-13,0.808031342860762,0.107,0.056,5.28135307440527e-09,"2","DNMT3A"
3.85305518780742e-13,0.852520948674718,0.104,0.054,5.42856945410187e-09,"2","SSH1"
4.44667878152952e-13,0.604693984590843,0.139,0.08,6.26492573529695e-09,"2","HDLBP"
4.50178253358353e-13,0.409537773134269,0.324,0.231,6.34256141156584e-09,"2","ROMO1"
4.94521213675098e-13,0.3838834164631,0.235,0.154,6.96730937946845e-09,"2","PMF1"
6.08993513079844e-13,-0.254763509480781,0.874,0.872,8.58010960578192e-09,"2","DDX5"
6.70536138195226e-13,0.296660637583915,0.563,0.452,9.44718365103253e-09,"2","SERBP1"
7.21063741588275e-13,0.635282283517876,0.198,0.13,1.01590670552372e-08,"2","EIF2AK2"
7.64652989191502e-13,-1.2255691386574,0.072,0.131,1.07731959647191e-08,"2","RASGRP2"
7.89850167575841e-13,0.654978380564009,0.223,0.15,1.1128199010976e-08,"2","TIPARP"
8.12155448488454e-13,0.58745964739238,0.167,0.102,1.14424581137538e-08,"2","PDE4A"
1.02932804648596e-12,0.418223841058464,0.383,0.287,1.45022028469406e-08,"2","STAT3"
1.04765125632933e-12,0.535712833828612,0.177,0.112,1.4760358550424e-08,"2","COA4"
1.08157122463518e-12,0.665410018803931,0.159,0.097,1.5238256983885e-08,"2","PRKD3"
1.08274933846032e-12,0.582893697022061,0.201,0.13,1.52548554295675e-08,"2","NAMPT"
1.52295690882456e-12,0.318198270826926,0.426,0.324,2.14569398884292e-08,"2","PRDX6"
1.53776770814574e-12,0.39380602117945,0.271,0.19,2.16656092400653e-08,"2","TMX4"
1.75311517787221e-12,0.814451197402496,0.119,0.066,2.46996397410415e-08,"2","CTSZ"
1.98375094685751e-12,0.42973979982453,0.242,0.164,2.79490670902755e-08,"2","CARD19"
2.15118925206922e-12,0.728547081690985,0.129,0.074,3.03081053724033e-08,"2","ZFYVE28"
2.15254096289163e-12,0.558311679780747,0.128,0.072,3.03271496261802e-08,"2","A1BG"
2.30552006959716e-12,-1.30092217321124,0.109,0.172,3.24824722605544e-08,"2","ZFAND2A"
2.31099325966246e-12,0.53009919881092,0.199,0.13,3.25595840353844e-08,"2","ERGIC1"
2.52063350123846e-12,0.529605221253577,0.206,0.135,3.55132053989486e-08,"2","IFI35"
2.60122363060434e-12,0.233586147119243,0.498,0.384,3.66486397315846e-08,"2","GPX4"
2.68396995565864e-12,0.602226898437423,0.218,0.148,3.78144527052746e-08,"2","SEC14L1"
2.85380771790363e-12,0.39938908236619,0.293,0.208,4.02072969375442e-08,"2","PSMD13"
3.03854278752896e-12,0.359278566706741,0.562,0.469,4.28100293334955e-08,"2","REL"
3.43319142728793e-12,0.504929317082568,0.3,0.22,4.83702340190596e-08,"2","STAT4"
3.47874684658048e-12,0.433651588534867,0.203,0.132,4.90120643214723e-08,"2","PTMS"
4.37297310349266e-12,0.501365404588851,0.182,0.116,6.16108180551081e-08,"2","GPI"
4.845264382235e-12,0.521677761350825,0.189,0.122,6.8264929881309e-08,"2","TM9SF3"
5.43500891007628e-12,0.278975224239229,0.567,0.458,7.65738405340647e-08,"2","PARK7"
5.57767866959451e-12,0.462356550612042,0.201,0.132,7.8583914775917e-08,"2","ATXN10"
5.9146729092952e-12,0.33646210783071,0.31,0.223,8.333182661906e-08,"2","YWHAE"
6.77384524862834e-12,0.295980346792049,0.483,0.376,9.54367057079247e-08,"2","WIPF1"
7.9750372382993e-12,0.258439119660161,0.552,0.445,1.12360299650399e-07,"2","NDUFS5"
8.54770383160156e-12,0.7129094152042,0.128,0.075,1.20428599283434e-07,"2","EIF4EBP1"
8.63121221224329e-12,-0.366274761147036,0.41,0.495,1.21605148858296e-07,"2","PSMB9"
9.07655203033419e-12,0.34775283524953,0.268,0.188,1.27879541555378e-07,"2","VCP"
9.63683393937576e-12,0.290502301033573,0.402,0.304,1.35773353371865e-07,"2","NCOR1"
1.05219268171489e-11,-0.750015474365619,0.507,0.54,1.48243426926811e-07,"2","HSPE1"
1.09790232338679e-11,-0.728245762850005,0.281,0.344,1.54683458341964e-07,"2","UCP2"
1.32475825923616e-11,-0.950212658063528,0.116,0.179,1.86645191143782e-07,"2","MGAT4A"
1.41435612773791e-11,0.326077465708476,0.444,0.344,1.99268634836994e-07,"2","SYTL3"
1.45429951844863e-11,0.233603607891531,0.389,0.291,2.04896259154228e-07,"2","DYNLRB1"
1.47750858146833e-11,0.579533892250801,0.168,0.107,2.08166184043073e-07,"2","GPRIN3"
1.70510270008583e-11,0.25989607298979,0.482,0.374,2.40231919415092e-07,"2","SF3B5"
1.84102155641798e-11,-2.4142248325514,0.076,0.129,2.59381527083729e-07,"2","HSPA6"
1.85074220736997e-11,-0.740721436488347,0.278,0.34,2.60751069596354e-07,"2","FLNA"
1.85619362141638e-11,0.334387242137818,0.341,0.254,2.61519119321354e-07,"2","RNF7"
1.86809153428204e-11,0.457719957809153,0.205,0.137,2.63195416264996e-07,"2","DCTN6"
2.04579556827253e-11,0.448767371135332,0.326,0.246,2.88232137613917e-07,"2","MAPK1"
2.18873932972652e-11,-0.917668089480115,0.15,0.214,3.0837148416517e-07,"2","ADD3"
2.19920671413845e-11,0.665956938537088,0.128,0.075,3.09846233954966e-07,"2","TFDP1"
2.40675562535937e-11,-1.31118813448102,0.129,0.189,3.39087800056882e-07,"2","EGR1"
2.52367662528058e-11,0.621598367082352,0.118,0.067,3.55560799735781e-07,"2","FAM126A"
2.56655316941963e-11,0.232538978229048,0.521,0.415,3.61601676039532e-07,"2","PSMB1"
2.69581024783571e-11,0.326279435617634,0.282,0.202,3.79812705817573e-07,"2","ADAR"
2.92382067311995e-11,0.0399052834750178,0.821,0.707,4.1193709463587e-07,"2","CD69"
2.97837125687952e-11,0.796139532641776,0.109,0.061,4.19622726381755e-07,"2","IFI44"
3.18213455795576e-11,0.541697127318379,0.162,0.102,4.48330937870387e-07,"2","NINJ1"
3.2797930835897e-11,0.31221223481184,0.337,0.249,4.62090047546952e-07,"2","RTF1"
3.4793374079761e-11,0.442051913383847,0.289,0.213,4.90203847409752e-07,"2","PCM1"
3.49035109406057e-11,0.480197814524381,0.215,0.147,4.91755565642194e-07,"2","TNFSF10"
3.60349908166614e-11,0.499957997667313,0.188,0.125,5.07696985615942e-07,"2","ZNF638"
